form	lemma	POS	morph
action	action	NOMcom	NOMB.=s|GENRE=f
ſi	si	ADVgen	MORPH=empty
favorablement	favorablement	ADVgen	MORPH=empty
receuë	recevoir	VERppe	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
ne	ne	ADVneg	MORPH=empty
fera	faire	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
pas	pas	ADVneg	MORPH=empty
moins	moins	ADVgen	MORPH=empty
de	de	PRE	MORPH=empty
progrés	progrès	NOMcom	NOMB.=s|GENRE=m
dans	dans	PRE	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
cœurs	cœur	NOMcom	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
ſes	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
bons	bon	ADJqua	NOMB.=p|GENRE=m
Sujets	sujet	NOMpro	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
que	que	CONsub	MORPH=empty
ſes	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
Armes	arme	NOMpro	NOMB.=p|GENRE=f
triomphantes	triompher	VERppa	NOMB.=p|GENRE=f
en	en	PROadv	MORPH=empty
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
fait	faire	VERppe	NOMB.=s|GENRE=m
ces	ce	DETdem	NOMB.=p|GENRE=f
dernieres	dernier	ADJqua	NOMB.=p|GENRE=f
Guerres	guerre	NOMpro	NOMB.=p|GENRE=f
ſur	sur	PRE	MORPH=empty
ſes	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
Ennemis	ennemi	NOMpro	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
à	à	PRE	MORPH=empty
vray	vrai	ADVgen	MORPH=empty
dire	dire	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
MONSEIGNEUR	monseigneur	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
Commerce	commerce	NOMpro	NOMB.=s|GENRE=m
que	que	PROrel	MORPH=empty
vous	vous	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
pouſſez	pousser	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
tous	tout	DETind	NOMB.=p|GENRE=m
les	le	DETdef	NOMB.=p|GENRE=m
jours	jour	NOMcom	NOMB.=p|GENRE=m
avec	avec	PRE	MORPH=empty
tant	tant	ADVgen	MORPH=empty
de	de	PRE	MORPH=empty
zele	zèle	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
ſuivant	suivre	VERppa	NOMB.=x|GENRE=x
l’	le	DETdef	NOMB.=s|GENRE=f
obligation	obligation	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
voſtre	votre	DETpos	PERS.=2|NOMB.=p|GENRE=f
Charge	charge	NOMpro	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
ne	ne	ADVneg	MORPH=empty
ſert	servir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
-il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
pas	pas	ADVneg	MORPH=empty
de	de	PRE	MORPH=empty
clef	clef	NOMcom	NOMB.=s|GENRE=f
pour	pour	PRE	MORPH=empty
ouvrir	ouvrir	VERinf	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
porte	porte	NOMcom	NOMB.=s|GENRE=f
à	à	PRE	MORPH=empty
des	un	DETndf	NOMB.=p|GENRE=m
Threſors	trésor	NOMcom	NOMB.=p|GENRE=m
infinis	infini	ADJqua	NOMB.=p|GENRE=m
?	?	PONfrt	MORPH=empty
ne	ne	ADVneg	MORPH=empty
ſert	servir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
-il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
pas	pas	ADVneg	MORPH=empty
d’	de	PRE	MORPH=empty
appas	appât	NOMcom	NOMB.=p|GENRE=m
pour	pour	PRE	MORPH=empty
attirer	attirer	VERinf	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
eſprits	esprit	NOMcom	NOMB.=p|GENRE=m
les	le	DETdef	NOMB.=p|GENRE=m
plus	plus	ADVgen	MORPH=empty
intraittables	intraitable	ADJqua	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
pour	pour	PRE	MORPH=empty
reveiller	réveiller	VERinf	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
cœurs	cœur	NOMcom	NOMB.=p|GENRE=m
les	le	DETdef	NOMB.=p|GENRE=m
plus	plus	ADVgen	MORPH=empty
abbatus	abattre	VERppe	NOMB.=p|GENRE=m
?	?	PONfrt	MORPH=empty
Quelque	quelque	DETind	NOMB.=s|GENRE=m
puiſſant	puissant	NOMcom	NOMB.=s|GENRE=m
que	que	PROrel	MORPH=empty
ſoit	être	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
un	un	DETndf	NOMB.=s|GENRE=m
Royaume	royaume	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
il	il	PROimp	PERS.=3|NOMB.=s|GENRE=x|CAS=n
n'	ne	ADVneg	MORPH=empty
y	y	PROadv	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
rien	rien	PROind	NOMB.=s|GENRE=x
qui	qui	PROrel	MORPH=empty
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
puiſſe	pouvoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
rendre	rendre	VERinf	MORPH=empty
plus	plus	ADVgen	MORPH=empty
riche	riche	ADJqua	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
plus	plus	ADVgen	MORPH=empty
independant	indépendant	ADJqua	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
plus	plus	ADVgen	MORPH=empty
redoutable	redoutable	ADJqua	NOMB.=s|GENRE=m
que	que	CONsub	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
Trafic	trafic	NOMpro	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
C’	ce	PROdem	NOMB.=s|GENRE=n
eſt	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
une	un	DETndf	NOMB.=s|GENRE=f
profeſſion	profession	NOMcom	NOMB.=s|GENRE=f
qui	qui	PROrel	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
receu	recevoir	VERppe	NOMB.=s|GENRE=m
tous	tout	DETind	NOMB.=p|GENRE=m
les	le	DETdef	NOMB.=p|GENRE=m
honneurs	honneur	NOMcom	NOMB.=p|GENRE=m
poſſibles	possible	ADJqua	NOMB.=p|GENRE=m
dans	dans	PRE	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
Eſtats	état	NOMpro	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
qui	qui	PROrel	MORPH=empty
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
eſté	être	VERppe	NOMB.=s|GENRE=m
les	le	DETdef	NOMB.=p|GENRE=m
mieux	mieux	ADVgen	MORPH=empty
policés	policer	VERppe	NOMB.=p|GENRE=m
;	;	PONfbl	MORPH=empty
C’	ce	PROdem	NOMB.=s|GENRE=n
eſt	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
à	à	PRE	MORPH=empty
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
que	que	CONsub	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=f
fameuſes	fameux	ADJqua	NOMB.=p|GENRE=f
Republiques	république	NOMpro	NOMB.=p|GENRE=f
de	de	PRE	MORPH=empty
Grece	Grèce	NOMpro	NOMB.=s|GENRE=f
&	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
Carthage	Carthage	NOMpro	NOMB.=s|GENRE=x
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
donné	donner	VERppe	NOMB.=s|GENRE=m
l’	le	DETdef	NOMB.=s|GENRE=m
accés	accès	NOMcom	NOMB.=s|GENRE=m
aux	à_le	PRE.DETdef	NOMB.=p|GENRE=f
plus	plus	ADVgen	MORPH=empty
importantes	important	ADJqua	NOMB.=p|GENRE=f
Charges	charge	NOMpro	NOMB.=p|GENRE=f
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
Gouvernement	gouvernement	NOMpro	NOMB.=s|GENRE=m
:	:	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
qu’	que	CONsub	MORPH=empty
encore	encore	ADVgen	MORPH=empty
aujourd’huy	aujourd'hui	ADVgen	MORPH=empty
celles	celui	PROdem	NOMB.=p|GENRE=f
de	de	PRE	MORPH=empty
Veniſe	Venise	NOMpro	NOMB.=s|GENRE=x
,	,	PONfbl	MORPH=empty
des	de_le	PRE.DETdef	NOMB.=p|GENRE=f
Provinces	province	NOMpro	NOMB.=p|GENRE=f
Unies	unir	NOMpro	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
de	de	PRE	MORPH=empty
Gennes	Gennes	NOMpro	NOMB.=p|GENRE=x
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
aſſés	assez	ADVgen	MORPH=empty
d’	de	PRE	MORPH=empty
autres	autre	PROind	NOMB.=p|GENRE=x
en	en	PROadv	MORPH=empty
uſent	user	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
de	de	PRE	MORPH=empty
méme	même	ADVgen	MORPH=empty
;	;	PONfbl	MORPH=empty
outre	outre	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
Nobleſſe	noblesse	NOMpro	NOMB.=s|GENRE=f
s’	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
y	y	PROadv	MORPH=empty
occupe	occuper	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
en	en	PRE	MORPH=empty
beaucoup	beaucoup	ADVgen	MORPH=empty
de	de	PRE	MORPH=empty
Royaumes	royaume	NOMpro	NOMB.=p|GENRE=m
avec	avec	PRE	MORPH=empty
tant	tant	ADVgen	MORPH=empty
de	de	PRE	MORPH=empty
ſplendeur	splendeur	NOMcom	NOMB.=s|GENRE=f
&	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
ſuccés	succès	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
que	que	CONsub	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
Princes	prince	NOMpro	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
plus	plus	ADVgen	MORPH=empty
renommés	renommer	VERppe	NOMB.=p|GENRE=m
Monarques	monarque	NOMpro	NOMB.=p|GENRE=m
ne	ne	ADVneg	MORPH=empty
l’	il	PROper	PERS.=3|NOMB.=s|GENRE=x|CAS=r
eſtiment	estimer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
pas	pas	ADVneg	MORPH=empty
indigne	indigne	ADJqua	NOMB.=s|GENRE=x
de	de	PRE	MORPH=empty
leurs	leur	DETpos	PERS.=3|NOMB.=p|GENRE=m
ſoins	soin	NOMcom	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Car	car	CONcoo	MORPH=empty
pour	pour	PRE	MORPH=empty
ne	ne	ADVneg	MORPH=empty
rien	rien	PROind	NOMB.=s|GENRE=x
dire	dire	VERinf	MORPH=empty
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
Gentilshommes	gentilhomme	NOMpro	NOMB.=p|GENRE=m
d’	de	PRE	MORPH=empty
Angleterre	Angleterre	NOMpro	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
qui	qui	PROrel	MORPH=empty
rempliſſent	remplir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
la	le	DETdef	NOMB.=s|GENRE=f
plus	plus	ADVgen	MORPH=empty
grande	grand	ADJqua	NOMB.=s|GENRE=f
partie	partie	NOMcom	NOMB.=s|GENRE=f
des	de_le	PRE.DETdef	NOMB.=p|GENRE=f
boutiques	boutique	NOMcom	NOMB.=p|GENRE=f
de	de	PRE	MORPH=empty
Londres	Londres	NOMpro	NOMB.=s|GENRE=x
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
des	de_le	PRE.DETdef	NOMB.=p|GENRE=f
autres	autre	ADJind	NOMB.=p|GENRE=f
Villes	ville	NOMpro	NOMB.=p|GENRE=f
de	de	PRE	MORPH=empty
ce	ce	DETdem	NOMB.=s|GENRE=m
Royaume	royaume	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
ſans	sans	PRE	MORPH=empty
prejudicier	préjudicier	VERinf	MORPH=empty
à	à	PRE	MORPH=empty
leur	leur	DETpos	PERS.=3|NOMB.=p|GENRE=f
condition	condition	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
n’	ne	ADVneg	MORPH=empty
apprenons	apprendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
nous	nous	PROper	PERS.=1|NOMB.=p|GENRE=x|CAS=n
pas	pas	ADVneg	MORPH=empty
de	de	PRE	MORPH=empty
toutes	tout	DETind	NOMB.=p|GENRE=f
les	le	DETdef	NOMB.=p|GENRE=f
Relations	relation	NOMpro	NOMB.=p|GENRE=f
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
Levant	levant	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
que	que	PROrel	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
Rois	roi	NOMpro	NOMB.=p|GENRE=m
ſont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
les	le	DETdef	NOMB.=p|GENRE=m
plus	plus	ADVgen	MORPH=empty
grands	grand	ADJqua	NOMB.=p|GENRE=m
Marchands	marchand	NOMpro	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
leur	leur	DETpos	PERS.=3|NOMB.=p|GENRE=m
Païs	pays	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
où	où	PROrel	NOMB.=x|GENRE=x|CAS=i
la	le	DETdef	NOMB.=s|GENRE=f
pluſpart	plupart	NOMcom	NOMB.=s|GENRE=f
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
Nobles	noble	NOMpro	NOMB.=p|GENRE=m
trafiquent	trafiquer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
à	à	PRE	MORPH=empty
leur	leur	DETpos	PERS.=3|NOMB.=p|GENRE=m
exemple	exemple	NOMcom	NOMB.=s|GENRE=m
avec	avec	PRE	MORPH=empty
honneur	honneur	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
hors	hors	PRE	MORPH=empty
de	de	PRE	MORPH=empty
toute	tout	DETind	NOMB.=s|GENRE=f
crainte	crainte	NOMcom	NOMB.=s|GENRE=f
qu’	que	PROrel	MORPH=empty
ils	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
ſe	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
puiſſent	pouvoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=p
faire	faire	VERinf	MORPH=empty
tort	tort	NOMcom	NOMB.=s|GENRE=m
?	?	PONfrt	MORPH=empty
Le	le	DETdef	NOMB.=s|GENRE=m
Grand	grand	NOMpro	NOMB.=s|GENRE=m
Duc	duc	NOMpro	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
Toſcane	Toscane	NOMpro	NOMB.=s|GENRE=f
ne	ne	ADVneg	MORPH=empty
patique	pratiquer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
-t-il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
pas	pas	ADVneg	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
méme	même	ADJqua	NOMB.=s|GENRE=f
choſe	chose	NOMcom	NOMB.=s|GENRE=f
ſans	sans	PRE	MORPH=empty
diminution	diminution	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
ſa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
Dignité	dignité	NOMpro	NOMB.=s|GENRE=f
?	?	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
Rois	roi	NOMpro	NOMB.=p|GENRE=m
d’	de	PRE	MORPH=empty
Eſpagne	Espagne	NOMpro	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
Portugal	Portugal	NOMpro	NOMB.=s|GENRE=m
n’	ne	ADVneg	MORPH=empty
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
-ils	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
point	point	ADVneg	MORPH=empty
rendu	rendre	VERppe	NOMB.=s|GENRE=m
leurs	leur	DETpos	PERS.=3|NOMB.=p|GENRE=m
noms	nom	NOMcom	NOMB.=p|GENRE=m
celebres	célèbre	ADJqua	NOMB.=p|GENRE=m
par	par	PRE	MORPH=empty
toute	tout	DETind	NOMB.=s|GENRE=f
la	le	DETdef	NOMB.=s|GENRE=f
Terre	terre	NOMpro	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
augmenté	augmenter	VERppe	NOMB.=s|GENRE=m
leurs	leur	DETpos	PERS.=3|NOMB.=p|GENRE=f
Couronnes	couronne	NOMpro	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
enrichi	enrichir	VERppe	NOMB.=s|GENRE=m
leurs	leur	DETpos	PERS.=3|NOMB.=p|GENRE=f
Provinces	province	NOMpro	NOMB.=p|GENRE=f
par	par	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
moyen	moyen	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
Marchandiſe	marchandise	NOMpro	NOMB.=s|GENRE=f
?	?	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
France	France	NOMpro	NOMB.=s|GENRE=f
en	en	PROadv	MORPH=empty
doit	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
-elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
attendre	attendre	VERinf	MORPH=empty
ſous	sous	PRE	MORPH=empty
Vous	vous	NOMpro	PERS.=2|NOMB.=p|GENRE=m|CAS=i
en	en	PRE	MORPH=empty
nos	notre	DETpos	PERS.=1|NOMB.=p|GENRE=m
jours	jour	NOMcom	NOMB.=p|GENRE=m
des	un	DETndf	NOMB.=p|GENRE=m
ſuccés	succès	NOMcom	NOMB.=p|GENRE=m
moins	moins	ADVgen	MORPH=empty
favorables	favorable	ADJqua	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
moins	moins	ADVgen	MORPH=empty
glorieux	glorieux	ADJqua	NOMB.=s|GENRE=m
?	?	PONfrt	MORPH=empty
Puis	puis	ADVgen	MORPH=empty
-	-	PONfbl	MORPH=empty
que	que	CONsub	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
Morale	morale	NOMpro	NOMB.=s|GENRE=f
n’	ne	ADVneg	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
rien	rien	PROind	NOMB.=s|GENRE=x
de	de	PRE	MORPH=empty
grand	grand	ADJqua	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
dont	dont	PROrel	NOMB.=x|GENRE=x|CAS=i
vous	vous	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
ne	ne	ADVneg	MORPH=empty
ſoyez	être	VERcjg	MODE=sub|TEMPS=pst|PERS.=2|NOMB.=p
reveſtu	revêtir	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
que	que	CONsub	MORPH=empty
voſtre	votre	DETpos	PERS.=2|NOMB.=p|GENRE=f
Prudence	prudence	NOMpro	NOMB.=s|GENRE=f
déméle	démêler	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
les	le	DETdef	NOMB.=p|GENRE=f
Affaires	affaire	NOMpro	NOMB.=p|GENRE=f
les	le	DETdef	NOMB.=p|GENRE=f
plus	plus	ADVgen	MORPH=empty
épineuſes	épineux	ADJqua	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
que	que	CONsub	MORPH=empty
voſtre	votre	DETpos	PERS.=2|NOMB.=p|GENRE=m
Courage	courage	NOMpro	NOMB.=s|GENRE=m
triomphe	triompher	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
des	de_le	PRE.DETdef	NOMB.=p|GENRE=f
Difficultés	difficulté	NOMpro	NOMB.=p|GENRE=f
les	le	DETdef	NOMB.=p|GENRE=f
plus	plus	ADVgen	MORPH=empty
opiniaſtres	opiniâtre	ADJqua	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
que	que	CONsub	MORPH=empty
vos	votre	DETpos	PERS.=2|NOMB.=p|GENRE=m
Soins	soin	NOMpro	NOMB.=p|GENRE=m
produiſent	produire	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=p
des	un	DETndf	NOMB.=p|GENRE=f
particularités	particularité	NOMcom	NOMB.=p|GENRE=f
ſi	si	ADVgen	MORPH=empty
.	.	PONfrt	MORPH=empty
étonnantes	étonner	VERppa	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
que	que	CONsub	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=f
Envie	envie	NOMpro	NOMB.=s|GENRE=f
méme	même	ADJind	NOMB.=s|GENRE=f
eſt	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
contrainte	contraindre	VERppe	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
confeſſer	confesser	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
qu'	que	CONsub	MORPH=empty
ils	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
meritent	mériter	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
le	le	DETdef	NOMB.=s|GENRE=m
Bronze	bronze	NOMpro	NOMB.=s|GENRE=m
&	et	CONcoo	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
Marbre	marbre	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
qu’	que	CONsub	MORPH=empty
il	il	PROimp	PERS.=3|NOMB.=s|GENRE=x|CAS=n
n'	ne	ADVneg	MORPH=empty
eſt	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
pas	pas	ADVneg	MORPH=empty
croyable	croyable	ADJqua	NOMB.=s|GENRE=m
que	que	CONsub	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
temps	temps	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
qui	qui	PROrel	MORPH=empty
adjouſte	ajouter	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ordinairement	ordinairement	ADVgen	MORPH=empty
quelque	quelque	DETind	NOMB.=s|GENRE=f
choſes	chose	NOMcom	NOMB.=p|GENRE=f
aux	à_le	PRE.DETdef	NOMB.=p|GENRE=f
plus	plus	ADVgen	MORPH=empty
Belles	beau	NOMpro	NOMB.=p|GENRE=f
Vies	vie	NOMpro	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
puiſſe	pouvoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
adjouſte	ajouter	VERinf	MORPH=empty
quelque	quelque	DETind	NOMB.=s|GENRE=m
Eſtat	état	NOMpro	NOMB.=s|GENRE=m
à	à	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
Voſtre	vôtre	NOMpro	PERS.=2|NOMB.=p|GENRE=f
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
aprés	après	PRE	MORPH=empty
tout	tout	PROind	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
que	que	CONsub	MORPH=empty
ne	ne	ADVneg	MORPH=empty
peut	pouvoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
point	point	ADVneg	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m
grand	grand	ADJqua	NOMB.=s|GENRE=m
Cœur	cœur	NOMpro	NOMB.=s|GENRE=m
appuyé	appuyer	VERppe	NOMB.=s|GENRE=m
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
plus	plus	ADVgen	MORPH=empty
Puiſſant	puissant	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
plus	plus	ADVgen	MORPH=empty
Auguſte	auguste	NOMpro	NOMB.=s|GENRE=m
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
Monarques	monarque	NOMpro	NOMB.=p|GENRE=m
?	?	PONfrt	MORPH=empty
Que	que	CONsub	MORPH=empty
ne	ne	ADVneg	MORPH=empty
peut	pouvoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
pas	pas	ADVneg	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m
Heros	héro	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
qui	qui	PROrel	MORPH=empty
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
les	le	DETdef	NOMB.=p|GENRE=f
acclamations	acclamation	NOMcom	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
ſouhaits	souhait	NOMcom	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
tous	tout	DETind	NOMB.=p|GENRE=m
les	le	DETdef	NOMB.=p|GENRE=m
Peuples	peuple	NOMpro	NOMB.=p|GENRE=m
?	?	PONfrt	MORPH=empty
En	en	PRE	MORPH=empty
attendant	attendre	VERppa	NOMB.=x|GENRE=x
,	,	PONfbl	MORPH=empty
MONSEIGNEUR	monseigneur	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
que	que	CONsub	MORPH=empty
des	un	DETndf	NOMB.=p|GENRE=m
vœux	vœu	NOMcom	NOMB.=p|GENRE=m
ſi	si	ADVgen	MORPH=empty
raiſonnables	raisonnable	ADJqua	NOMB.=p|GENRE=m
puiſſent	pouvoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=p
reüſſir	réussir	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
j’	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
en	en	PROadv	MORPH=empty
ferai	faire	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
continuellement	continuellement	ADVgen	MORPH=empty
pour	pour	PRE	MORPH=empty
