form	lemma	POS	morph
Pour	pour	PRE	MORPH=empty
ce	ce	DETdem	NOMB.=s|GENRE=n
imparfaits	imparfait	ADJqua	NOMB.=p|GENRE=m
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
tous	tout	PROind	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=m
un	un	PROind	NOMB.=s|GENRE=m
n’	ne	ADVneg	MORPH=empty
aura	avoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
que	que	CONsub	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
teste	tête	NOMcom	NOMB.=s|GENRE=f
Et	et	CONcoo	MORPH=empty
cest	ce	DETdem	NOMB.=s|GENRE=m
autre	autre	PROind	NOMB.=s|GENRE=m
les	le	DETdef	NOMB.=p|GENRE=m
pieds	pied	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
luy	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
manquant	manquer	VERppa	NOMB.=s|GENRE=m
tout	tout	DETind	NOMB.=s|GENRE=m
le	le	DETdef	NOMB.=s|GENRE=m
reste	reste	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
L’	le	DETdef	NOMB.=s|GENRE=m
un	un	PROind	NOMB.=s|GENRE=m
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
corps	corps	NOMcom	NOMB.=s|GENRE=m
la	le	DETdef	NOMB.=s|GENRE=f
moitié	moitié	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
aura	avoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
tout	tout	PROind	NOMB.=s|GENRE=n
seulement	seulement	ADVgen	MORPH=empty
Qui	qui	PROrel	NOMB.=s|GENRE=n
point	point	ADVneg	MORPH=empty
n’	ne	ADVneg	MORPH=empty
aura	avoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
bout	bout	NOMcom	NOMB.=s|GENRE=m
ny	ni	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
commencement	commencement	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Ainsi	ainsi	ADVgen	MORPH=empty
vous	vous	PROper	PERS.=2|NOMB.=p|GENRE=x|CAS=n
voyez	voir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
que	que	CONsub	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=m
assoupissement	assoupissement	NOMcom	NOMB.=s|GENRE=m
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
corps	corps	NOMcom	NOMB.=s|GENRE=m
n’	ne	ADVneg	MORPH=empty
engourdit	engourdir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
pas	pas	ADVneg	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
cerveau	cerveau	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
qu’	que	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
tousjours	toujours	ADVgen	MORPH=empty
aux	à_le	PRE.DETdef	NOMB.=p|GENRE=m
champs	champ	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
qu’	que	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
chasse	chasser	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
s'	si	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
ne	ne	ADVneg	MORPH=empty
prend	prendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
à	à	PRE	MORPH=empty
tous	tout	DETind	NOMB.=p|GENRE=m
coups	coup	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
y	y	PROadv	MORPH=empty
deviez	devoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=2|NOMB.=p
bien	bien	ADVgen	MORPH=empty
venir	venir	VERinf	MORPH=empty
pour	pour	PRE	MORPH=empty
tordre	tordre	VERinf	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
nés	nez	NOMcom	NOMB.=s|GENRE=m
à	à	PRE	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=f
intention	intention	NOMcom	NOMB.=s|GENRE=f
d'	de	PRE	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m
si	si	ADVgen	MORPH=empty
sage	sage	ADJqua	NOMB.=s|GENRE=m
escrivain	écrivain	NOMcom	NOMB.=s|GENRE=m
:	:	PONfbl	MORPH=empty
Vous	vous	PROper	PERS.=2|NOMB.=p|GENRE=x|CAS=n
voyez	voir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
qu’	que	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
seraphise	séraphiser	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
ceux	celui	PROdem	NOMB.=p|GENRE=m
qui	qui	PROrel	NOMB.=p|GENRE=m
ne	ne	ADVneg	MORPH=empty
s’	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
assujetissent	assujettir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
à	à	PRE	MORPH=empty
vostre	votre	DETpos	PERS.=2|NOMB.=s|GENRE=m
beau	beau	ADJqua	NOMB.=s|GENRE=m
dormir	dormir	NOMcom	NOMB.=s|GENRE=m
:	:	PONfbl	MORPH=empty
si	si	ADVgen	MORPH=empty
ne	ne	ADVneg	MORPH=empty
faut	falloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
-il	il	PROimp	PERS.=0|NOMB.=s|GENRE=n|CAS=n
pas	pas	ADVneg	MORPH=empty
que	que	CONsub	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
vous	vous	PROper	PERS.=2|NOMB.=p|GENRE=x|CAS=r
laisse	laisser	VERcjg	MODE=sub|TEMPS=pst|PERS.=1|NOMB.=s
en	en	PRE	MORPH=empty
si	si	ADVgen	MORPH=empty
beau	beau	ADJqua	NOMB.=s|GENRE=m
chemin	chemin	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
veux	vouloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
vous	vous	PROper	PERS.=2|NOMB.=p|GENRE=x|CAS=i
donner	donner	VERinf	MORPH=empty
carriere	carrière	NOMcom	NOMB.=s|GENRE=f
entiere	entier	ADJqua	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
vous	vous	PROper	PERS.=2|NOMB.=p|GENRE=x|CAS=r
mettre	mettre	VERinf	MORPH=empty
en	en	PRE	MORPH=empty
butte	butte	NOMcom	NOMB.=s|GENRE=f
le	le	DETdef	NOMB.=s|GENRE=m
seigneur	seigneur	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=f
Escale	Escale	NOMpro	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
dans	dans	PRE	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=f
poësies	poésie	NOMcom	NOMB.=p|GENRE=f
duquel	de_lequel	PRE.PROrel	NOMB.=s|GENRE=m
vous	vous	PROper	PERS.=2|NOMB.=p|GENRE=x|CAS=n
trouverez	trouver	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=p
,	,	PONfbl	MORPH=empty
quil	que_il	CONsub.PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
autrefois	autrefois	ADVgen	MORPH=empty
donné	donner	VERppe	NOMB.=s|GENRE=m
atteinte	atteindre	NOMcom	NOMB.=s|GENRE=f
à	à	PRE	MORPH=empty
vostre	votre	DETpos	PERS.=2|NOMB.=s|GENRE=m
sommeil	sommeil	NOMcom	NOMB.=s|GENRE=m
:	:	PONfbl	MORPH=empty
de	de	PRE	MORPH=empty
fait	fait	NOMcom	NOMB.=s|GENRE=m
apres	après	PRE	MORPH=empty
s’	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
estre	être	VERinf	MORPH=empty
bersé	bercer	VERppe	NOMB.=s|GENRE=m
pour	pour	PRE	MORPH=empty
s’	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
y	y	PROadv	MORPH=empty
accaser	accaser	VERinf	MORPH=empty
enfin	enfin	ADVgen	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
trouvé	trouver	VERppe	NOMB.=s|GENRE=m
qu’	que	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
s'	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
y	y	PROadv	MORPH=empty
gastoit	gâter	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
les	le	DETdef	NOMB.=p|GENRE=m
reins	rein	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
qu’	que	CONsub	MORPH=empty
il	il	PROimp	PERS.=0|NOMB.=s|GENRE=n|CAS=n
n’	ne	ADVneg	MORPH=empty
y	y	PROadv	MORPH=empty
avoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
rien	rien	PROind	NOMB.=s|GENRE=n
tel	tel	PROind	NOMB.=s|GENRE=n
que	que	CONsub	MORPH=empty
d’	de	PRE	MORPH=empty
avoir	avoir	VERinf	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
yeux	œil	NOMcom	NOMB.=p|GENRE=m
tendus	tendre	VERppe	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
ouverts	ouvrir	VERppe	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
esveillez	éveiller	VERppe	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Pource	pource	ADVneg	MORPH=empty
voicy	voici	VERcjg	MODE=ind|TEMPS=pst|PERS.=x|NOMB.=x
qu’	que	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
chante	chanter	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
:	:	PONfbl	MORPH=empty
Mutanda	@latin	OUT	MORPH=empty
vox	@latin	OUT	MORPH=empty
est	@latin	OUT	MORPH=empty
somme	@latin	OUT	MORPH=empty
carnifex	@latin	OUT	MORPH=empty
rerum	@latin	NOMcom	NOMB.=s|GENRE=m
Rubigin	@latin	OUT	MORPH=empty
sæ	@latin	OUT	MORPH=empty
inertiæ	@latin	OUT	MORPH=empty
peme	@latin	OUT	MORPH=empty
putre	@latin	OUT	MORPH=empty
,	,	PONfbl	MORPH=empty
Prelos	@latin	OUT	MORPH=empty
paterque	@latin	OUT	MORPH=empty
erroris	@latin	OUT	MORPH=empty
atque	@latin	OUT	MORPH=empty
terroris	@latin	OUT	MORPH=empty
Qui	@latin	OUT	MORPH=empty
somniorum	@latin	OUT	MORPH=empty
turbulenta	@latin	OUT	MORPH=empty
dirorum	@latin	OUT	MORPH=empty
Momenta	@latin	OUT	MORPH=empty
das	@latin	OUT	MORPH=empty
et	@latin	OUT	MORPH=empty
antè	@latin	OUT	MORPH=empty
monstra	@latin	OUT	MORPH=empty
non	@latin	OUT	MORPH=empty
visa	@latin	OUT	MORPH=empty
Male	@latin	OUT	MORPH=empty
procax	@latin	OUT	MORPH=empty
everitor	@latin	OUT	MORPH=empty
bonæ	@latin	OUT	MORPH=empty
famæ	@latin	OUT	MORPH=empty
Imago	@latin	OUT	MORPH=empty
mortis	@latin	OUT	MORPH=empty
,	,	PONfbl	MORPH=empty
morte	@latin	OUT	MORPH=empty
retrior	@latin	OUT	MORPH=empty
dira	@latin	OUT	MORPH=empty
.	.	PONfrt	MORPH=empty
Namque	@latin	OUT	MORPH=empty
illa	@latin	OUT	MORPH=empty
sævis	@latin	OUT	MORPH=empty
liberabit	@latin	OUT	MORPH=empty
à	@latin	OUT	MORPH=empty
curis	@latin	OUT	MORPH=empty
,	,	PONfbl	MORPH=empty
Tu	@latin	OUT	MORPH=empty
post	@latin	OUT	MORPH=empty
labores	@latin	OUT	MORPH=empty
semimortuæ	@latin	OUT	MORPH=empty
vita	@latin	OUT	MORPH=empty
.	.	PONfrt	MORPH=empty
Et	@latin	OUT	MORPH=empty
harum	@latin	OUT	MORPH=empty
acerba	@latin	OUT	MORPH=empty
vena	@latin	OUT	MORPH=empty
parricidarum	@latin	OUT	MORPH=empty
Tibi	@latin	OUT	MORPH=empty
quid	@latin	OUT	MORPH=empty
imprecemur	@latin	OUT	MORPH=empty
impotens	@latin	OUT	MORPH=empty
lurco	@latin	OUT	MORPH=empty
?	?	PONfrt	MORPH=empty
Sentina	@latin	OUT	MORPH=empty
stuprorum	@latin	OUT	MORPH=empty
hospes	@latin	OUT	MORPH=empty
ebriosorum	@latin	OUT	MORPH=empty
Exul	@latin	OUT	MORPH=empty
beati	@latin	OUT	MORPH=empty
cursibus	@latin	OUT	MORPH=empty
procul	@latin	OUT	MORPH=empty
cœli	@latin	OUT	MORPH=empty
?	?	PONfrt	MORPH=empty
Nunquam	@latin	OUT	MORPH=empty
ut	@latin	OUT	MORPH=empty
quiescas	@latin	OUT	MORPH=empty
lassus	@latin	OUT	MORPH=empty
,	,	PONfbl	MORPH=empty
et	@latin	OUT	MORPH=empty
tui	@latin	OUT	MORPH=empty
oblitus	@latin	OUT	MORPH=empty
.	.	PONfrt	MORPH=empty
Cela	cela	PROdem	NOMB.=s|GENRE=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
gratter	gratter	VERinf	MORPH=empty
votre	votre	DETpos	PERS.=2|NOMB.=s|GENRE=m
sommeil	sommeil	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
façon	façon	NOMcom	NOMB.=s|GENRE=f
qu’	que	PROrel	NOMB.=s|GENRE=f
il	il	PROimp	PERS.=0|NOMB.=s|GENRE=n|CAS=n
faut	falloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
ne	ne	ADVneg	MORPH=empty
se	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
chatouiller	chatouiller	VERinf	MORPH=empty
point	point	ADVneg	MORPH=empty
pour	pour	PRE	MORPH=empty
se	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
faire	faire	VERinf	MORPH=empty
rire	rire	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Je	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
passe	passer	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
par	par	PRE	MORPH=empty
dessus	dessus	NOMcom	NOMB.=s|GENRE=m
les	le	DETdef	NOMB.=p|GENRE=f
pollutions	pollution	NOMcom	NOMB.=p|GENRE=f
nocturnes	nocturne	ADJqua	NOMB.=p|GENRE=f
qui	qui	PROrel	NOMB.=p|GENRE=f
se	il	PROper	PERS.=3|NOMB.=p|GENRE=f|CAS=r
font	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
lors	lors	ADVgen	MORPH=empty
:	:	PONfbl	MORPH=empty
l.	livre	NOMcom	NOMB.=s|GENRE=m
2	2	ADJcar	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
ff.	ff.	ABR	MORPH=empty
.	.	PONfrt	MORPH=empty
de	@latin	OUT	MORPH=empty
annuis	@latin	OUT	MORPH=empty
leg.	@latin	OUT	MORPH=empty
:	:	PONfbl	MORPH=empty
nous	nous	PROper	PERS.=1|NOMB.=p|GENRE=x|CAS=i
apprend	apprendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
que	que	CONsub	MORPH=empty
celuy	celui	PROdem	NOMB.=s|GENRE=m
qui	qui	PROrel	NOMB.=s|GENRE=m
estoit	être	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
tenu	tenir	VERppe	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
astraint	astreindre	VERcjg	NOMB.=s|GENRE=m
à	à	PRE	MORPH=empty
donner	donner	VERinf	MORPH=empty
à	à	PRE	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m
autre	autre	PROind	NOMB.=s|GENRE=m
la	le	DETdef	NOMB.=s|GENRE=f
corvee	corvée	NOMcom	NOMB.=s|GENRE=f
ou	ou	CONcoo	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
besoigne	besogne	NOMcom	NOMB.=s|GENRE=f
que	que	PROrel	NOMB.=s|GENRE=f
son	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
esclave	esclave	NOMcom	NOMB.=s|GENRE=m
eust	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
peu	pouvoir	VERppe	NOMB.=s|GENRE=m
faire	faire	VERinf	MORPH=empty
par	par	PRE	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m
jour	jour	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
s’	si	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
ne	ne	ADVneg	MORPH=empty
l’	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
envoyé	envoyer	VERppe	NOMB.=s|GENRE=m
à	à	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
tasche	tâche	NOMcom	NOMB.=s|GENRE=f
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
grand	grand	ADJqua	NOMB.=s|GENRE=m
matin	matin	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
ains	ains	ADVgen	MORPH=empty
à	à	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
sixiesme	sixième	DETord	NOMB.=s|GENRE=f
heure	heure	NOMcom	NOMB.=s|GENRE=f
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
jour	jour	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
qui	qui	PROrel	NOMB.=s|GENRE=f
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
nostre	notre	DETpos	PERS.=1|NOMB.=s|GENRE=m
midy	midi	NOMcom	NOMB.=s|GENRE=m
:	:	PONfbl	MORPH=empty
(	(	PONpga	MORPH=empty
juxta	@latin	OUT	MORPH=empty
illud	@latin	OUT	MORPH=empty
Euangelii	@latin	OUT	MORPH=empty
nonne	@latin	OUT	MORPH=empty
sunt	@latin	OUT	MORPH=empty
duodecim	@latin	OUT	MORPH=empty
horœ	@latin	OUT	MORPH=empty
diei	@latin	OUT	MORPH=empty
)	)	PONpdr	MORPH=empty
,	,	PONfbl	MORPH=empty
pourtant	pourtant	ADVgen	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
n’	ne	ADVneg	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
acquitté	acquitter	VERppe	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
deschargé	décharger	VERppe	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
son	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
obligation	obligation	NOMcom	NOMB.=s|GENRE=f
:	:	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
pour	pour	PRE	MORPH=empty
ce	ce	DETdem	NOMB.=s|GENRE=n
,	,	PONfbl	MORPH=empty
voicy	voici	VERcjg	MODE=ind|TEMPS=pst|NOMB.=x|PERS.=x
le	le	DETdef	NOMB.=s|GENRE=m
departement	département	NOMcom	NOMB.=s|GENRE=m
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
jour	jour	NOMcom	NOMB.=s|GENRE=m
que	que	PROrel	NOMB.=s|GENRE=m
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=m|NOMB.=s
Marcial	Martial	NOMpro	NOMB.=s|GENRE=m
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
8ᵉ	8	ADJord	NOMB.=s|GENRE=m
epigramme	épigramme	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
son	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
quatriesme	quatrième	ADJord	NOMB.=s|GENRE=m
livre	livre	NOMcom	NOMB.=s|GENRE=m
:	:	PONfbl	MORPH=empty
Prima	@latin	OUT	MORPH=empty
salutantes	@latin	OUT	MORPH=empty
auque	@latin	OUT	MORPH=empty
altera	@latin	OUT	MORPH=empty
continet	@latin	OUT	MORPH=empty
hora	@latin	OUT	MORPH=empty
:	:	PONfbl	MORPH=empty
Exercet	@latin	OUT	MORPH=empty
raucos	@latin	OUT	MORPH=empty
tertia	@latin	OUT	MORPH=empty
causidicos	@latin	OUT	MORPH=empty
.	.	PONfrt	MORPH=empty
In	@latin	OUT	MORPH=empty
quinta	@latin	OUT	MORPH=empty
varios	@latin	OUT	MORPH=empty
exercet	@latin	OUT	MORPH=empty
Roma	@latin	OUT	MORPH=empty
labores	@latin	OUT	MORPH=empty
:	:	PONfbl	MORPH=empty
Sexta	@latin	OUT	MORPH=empty
quies	@latin	OUT	MORPH=empty
lassis	@latin	OUT	MORPH=empty
,	,	PONfbl	MORPH=empty
septima	@latin	OUT	MORPH=empty
finis	@latin	OUT	MORPH=empty
erit	@latin	OUT	MORPH=empty
.	.	PONfrt	MORPH=empty
Comme	comme	CONsub	MORPH=empty
s'	si	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
nous	nous	PROper	PERS.=1|NOMB.=p|GENRE=x|CAS=i
eust	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
voulu	vouloir	VERppe	NOMB.=s|GENRE=m
apprendre	apprendre	VERinf	MORPH=empty
que	que	CONsub	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
Romains	romain	NOMpro	NOMB.=p|GENRE=m
employoient	employer	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
la	le	DETdef	NOMB.=s|GENRE=f
matinee	matinée	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
ceste	ce	DETdem	NOMB.=s|GENRE=f
façon	façon	NOMcom	NOMB.=s|GENRE=f
:	:	PONfbl	MORPH=empty
c'	ce	PROdem	NOMB.=s|GENRE=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
que	que	CONsub	MORPH=empty
de	de	PRE	MORPH=empty
sept	sept	PROcar	NOMB.=p|GENRE=f
jusqu'	jusque	PRE	MORPH=empty
a	à	PRE	MORPH=empty
neuf	neuf	PROcar	NOMB.=p|GENRE=f
ils	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
s'	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
entresaluoient	entresaluer	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
et	et	CONcoo	MORPH=empty
se	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
donnoient	donner	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
(	(	PONpga	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ly	lie	DETdef	NOMB.=p|GENRE=m
contes	conte	NOMcom	NOMB.=p|GENRE=m
)	)	PONpdr	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
bondi	bondi	NOMcom	NOMB.=s|GENRE=m
signor	signor	NOMcom	NOMcom
;	;	PONfbl	MORPH=empty
de	de	PRE	MORPH=empty
neuf	neuf	PROcar	NOMB.=p|GENRE=m
jusqu'	jusque	PRE	MORPH=empty
a	à	PRE	MORPH=empty
dix	dix	PROcar	NOMB.=p|GENRE=m
on	on	PROper	PERS.=3|NOMB.=s|GENRE=x|CAS=n
plaidoit	plaider	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
à	à	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=f
audience	audience	NOMcom	NOMB.=s|GENRE=f
;	;	PONfbl	MORPH=empty
de	de	PRE	MORPH=empty
dix	dix	PROcar	NOMB.=p|GENRE=m
jusqu'	jusque	PRE	MORPH=empty
à	à	PRE	MORPH=empty
onze	onze	PROcar	NOMB.=p|GENRE=m
les	le	DETdef	NOMB.=p|GENRE=m
uns	un	PROind	NOMB.=p|GENRE=m
prenoient	prendre	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
la	le	DETdef	NOMB.=s|GENRE=f
pourmenade	promenade	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
autres	autre	PROind	NOMB.=p|GENRE=m
achetoient	acheter	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
de	de	PRE	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=m
appetit	appétit	NOMcom	NOMB.=s|GENRE=m
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
jeu	jeu	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
autres	autre	PROind	NOMB.=p|GENRE=m
s'	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
exerçoient	exercer	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
en	en	PRE	MORPH=empty
autres	autre	DETind	NOMB.=p|GENRE=f
façons	façon	NOMcom	NOMB.=p|GENRE=f
:	:	PONfbl	MORPH=empty
depuis	depuis	PRE	MORPH=empty
onze	onze	DETcar	NOMB.=p|GENRE=f
heures	heure	NOMcom	NOMB.=p|GENRE=f
on	on	PROper	PERS.=3|NOMB.=s|GENRE=x|CAS=n
se	il	PROper	PERS.=3|NOMB.=p|GENRE=x|CAS=r
retiroit	retirer	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
pour	pour	PRE	MORPH=empty
disner	dîner	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
après	après	ADVgen	MORPH=empty
,	,	PONfbl	MORPH=empty
on	on	PROper	PERS.=3|NOMB.=s|GENRE=x|CAS=n
vous	vous	PROper	PERS.=2|NOMB.=p|GENRE=x|CAS=i
reposoit	reposer	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
bravement	bravement	ADVgen	MORPH=empty
son	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
humanité	humanité	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
hait	haïr	NOMcom	NOMB.=s|GENRE=m
