form	lemma	POS	morph
donne	donner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	à	PRE	MORPH=empty
boece	Boèce	NOMpro	NOMB.=s|GENRE=m
la	le	DETdef	NOMB.=s|GENRE=f
medecine	médecine	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
potion	potion	NOMcom	NOMB.=s|GENRE=f
confortatiue	confortatif	ADJqua	NOMB.=s|GENRE=f
ꝙt	quand	CONsub	MORPH=empty
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
ĩstruit	instruire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
ĩforme	informer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
cellui	celui	PROdem	NOMB.=s|GENRE=m
en	en	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
uraye	vrai	ADJqua	NOMB.=s|GENRE=f
uoye	voie	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
beatitude	béatitude	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
En	en	PRE	MORPH=empty
apres	après	PRE	MORPH=empty
ou	en_le	PRE.DETdef	NOMB.=s|GENRE=m
cinquiesme	cinquième	ADJord	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
derrenier	dernier	ADJqua	NOMB.=s|GENRE=m
liure	livre	NOMcom	NOMB.=s|GENRE=m
dame	dame	NOMcom	NOMB.=s|GENRE=f
philosophie	philosophie	NOMcom	NOMB.=s|GENRE=f
demonstre	démontrer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	à	PRE	MORPH=empty
boece	Boèce	NOMpro	NOMB.=s|GENRE=m
qu	que	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
gari	guérir	VERppe	NOMB.=s|GENRE=m
en	en	PRE	MORPH=empty
metant	mettre	VERppa	NOMB.=s|GENRE=f
les	le	DETdef	NOMB.=p|GENRE=f
solutions	solution	NOMcom	NOMB.=p|GENRE=f
des	de_le	PRE.DETdef	NOMB.=p|GENRE=f
questions	question	NOMcom	NOMB.=p|GENRE=f
et	et	CONcoo	MORPH=empty
en	en	PRE	MORPH=empty
consolidant	consolider	VERppa	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
confermant	confermer	VERppa	NOMB.=s|GENRE=f
la	le	DETdef	NOMB.=s|GENRE=f
pensee	pensée	NOMcom	NOMB.=s|GENRE=f
d	de	PRE	MORPH=empty
iceluy	icelui	PROdem	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
La	le	DETdef	NOMB.=s|GENRE=f
diuision	division	NOMcom	NOMB.=s|GENRE=f
des	de_le	PRE.DETdef	NOMB.=p|GENRE=f
parties	partie	NOMcom	NOMB.=p|GENRE=f
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
premier	premier	ADJord	NOMB.=s|GENRE=m
liure	livre	NOMcom	NOMB.=s|GENRE=m
laissie	laisser	VERppe	NOMB.=s|GENRE=f
pour	pour	PRE	MORPH=empty
cause	cause	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
briefuete	brièveté	NOMcom	NOMB.=s|GENRE=f
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
assauoir	assavoir	VERinf	MORPH=empty
que	que	CONsub	MORPH=empty
Boece	Boèce	NOMpro	NOMB.=s|GENRE=m
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
ꝯmẽcem̃t	commencement	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
en	en	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
p̃miere	premier	ADJord	NOMB.=s|GENRE=f
ꝑtie	partie	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
son	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
premier	premier	ADJord	NOMB.=s|GENRE=m
liure	livre	NOMcom	NOMB.=s|GENRE=m
se	se	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
monstre	montrer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
tel	tel	ADJind	NOMB.=s|GENRE=m
comme	comme	CONsub	MORPH=empty
cellui	celui	PROdem	NOMB.=s|GENRE=m
qui	qui	PROrel	NOMB.=s|GENRE=m
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
besoing	besoin	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
consolation	consolation	NOMcom	NOMB.=s|GENRE=f
commencant	commencer	VERppa	NOMB.=s|GENRE=m
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
derrenier	dernier	ADJqua	NOMB.=s|GENRE=m
degre	degré	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
desolation	désolation	NOMcom	NOMB.=s|GENRE=f
qui	qui	PROrel	NOMB.=s|GENRE=m
cellui	celui	PROdem	PERS.=3|NOMB.=s|GENRE=m
qui	qui	PROrel	NOMB.=s|GENRE=m
par	par	PRE	MORPH=empty
faulse	faux	ADJqua	NOMB.=s|GENRE=f
acoustumance	accoutumance	NOMcom	NOMB.=s|GENRE=f
en	en	PRE	MORPH=empty
soy	il	PROper	PERS.=0|NOMB.=s|GENRE=n|CAS=i
Remembrant	remembrer	VERppa	NOMB.=s|GENRE=n
des	de_le	PRE.DETdef	NOMB.=p|GENRE=f
prosperitez	prospérité	NOMcom	NOMB.=p|GENRE=f
passees	passer	VERppe	NOMB.=p|GENRE=f
et	et	CONcoo	MORPH=empty
des	de_le	PRE.DETdef	NOMB.=p|GENRE=f
presentes	présenter	VERppe	NOMB.=p|GENRE=f
douleurs	douleur	NOMcom	NOMB.=p|GENRE=f
se	se	PROper	PERS.=3|NOMB.=s|GENRE=n|CAS=r
delicte	délecter	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
en	en	PRE	MORPH=empty
larmes	larme	NOMcom	NOMB.=p|GENRE=f
et	et	CONcoo	MORPH=empty
pleurs	pleur	NOMcom	NOMB.=p|GENRE=m
;	;	PONfbl	MORPH=empty
car	car	CONcoo	MORPH=empty
pleur	pleur	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
flux	flux	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
larmes	larme	NOMcom	NOMB.=p|GENRE=f
amoderent	amodérer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
les	le	DETdef	NOMB.=p|GENRE=f
douleurs	douleur	NOMcom	NOMB.=p|GENRE=f
lesquelz	lequel	PROrel	NOMB.=p|GENRE=f
tapis	tapir	VERppe	NOMB.=p|GENRE=f
et	et	CONcoo	MORPH=empty
Retenus	retenir	VERppe	NOMB.=p|GENRE=f
par	par	PRE	MORPH=empty
dedens	dedans	ADV	MORPH=empty
nuyroient	nuire	VERcjg	MODE=con|PERS.=3|NOMB.=p
plus	plus	ADVgen	MORPH=empty
griesuemẽt	grièvement	ADVgen	MORPH=empty
et	et	CONcoo	MORPH=empty
tourmenteroient	tourmenter	VERcjg	MODE=con|PERS.=3|NOMB.=p
le	le	DETdef	NOMB.=s|GENRE=m
desole	désolé	NOMcom	NOMB.=s|GENRE=m
Desquelz	de_lequel	PRE.PROrel	NOMB.=p|GENRE=m
pleurs	pleur	NOMcom	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
larmes	larme	NOMcom	NOMB.=p|GENRE=f
ouide	Ovide	NOMpro	NOMB.=s|GENRE=m
o	à_le	PRE.DETdef	NOMB.=s|GENRE=m
i.x.	9	DETord	NOMB.=s|GENRE=m
liure	livre	NOMcom	NOMB.=s|GENRE=m
intitule	intituler	VERppe	NOMB.=s|GENRE=m
des	de_le	PRE.DETdef	NOMB.=p|GENRE=x
tristes	triste	NOMcom	NOMB.=p|GENRE=x
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ainsi	ainsi	ADVgen	MORPH=empty
.	.	PONfrt	MORPH=empty
Fletqz	@latin	OUT	MORPH=empty
meos	@latin	OUT	MORPH=empty
casue	@latin	OUT	MORPH=empty
est	@latin	OUT	MORPH=empty
quidam	@latin	OUT	MORPH=empty
flere	@latin	OUT	MORPH=empty
uoluptas	@latin	OUT	MORPH=empty
.	.	PONfrt	MORPH=empty
Expletur	@latin	OUT	MORPH=empty
lachrimis	@latin	OUT	MORPH=empty
,	,	PONfbl	MORPH=empty
egeriturqz	@latin	OUT	MORPH=empty
dolor	@latin	OUT	MORPH=empty
.	.	PONfrt	MORPH=empty
Mon	mon	DETpos	PERS.=1|NOMB.=s|GENRE=m
amy	ami	NOMcom	NOMB.=s|GENRE=m
pleure	pleurer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mes	mon	DETpos	PERS.=1|NOMB.=p|GENRE=f
malles	mal	ADJqua	NOMB.=p|GENRE=f
aduentures	aventure	NOMcom	NOMB.=p|GENRE=f
;	;	PONfbl	MORPH=empty
Certes	certes	ADVgen	MORPH=empty
plourer	pleurer	VERinf	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
uolupte	volupté	NOMcom	NOMB.=s|GENRE=f
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
desole	désolé	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
doulereux	douloureux	ADJqua	NOMB.=s|GENRE=m
;	;	PONfbl	MORPH=empty
car	car	CONcoo	MORPH=empty
douleur	douleur	NOMcom	NOMB.=s|GENRE=f
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mise	mettre	VERppe	NOMB.=s|GENRE=f
hors	hors	PRE	MORPH=empty
et	et	CONcoo	MORPH=empty
terminee	terminer	VERppe	NOMB.=s|GENRE=f
par	par	PRE	MORPH=empty
larmes	larme	NOMcom	NOMB.=p|GENRE=f
;	;	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
aultre	autre	DETind	NOMB.=s|GENRE=f
part	part	NOMcom	NOMB.=s|GENRE=f
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Indulsit	@latin	OUT	MORPH=empty
primo	@latin	OUT	MORPH=empty
lachrimis	@latin	OUT	MORPH=empty
;	;	PONfbl	MORPH=empty
flendoqz	@latin	OUT	MORPH=empty
dolorem	@latin	OUT	MORPH=empty
;	;	PONfbl	MORPH=empty
diffudit	@latin	OUT	MORPH=empty
miserãda	@latin	OUT	MORPH=empty
suum	@latin	OUT	MORPH=empty
.	.	PONfrt	MORPH=empty
Ovide	Ovide	NOMpro	NOMB.=s|GENRE=m
parlant	parler	VERppa	NOMB.=s|GENRE=m
d	de	PRE	MORPH=empty
aucune	aucun	DETind	NOMB.=s|GENRE=f
amoureuse	amoureux	NOMcom	NOMB.=s|GENRE=f
moult	moult	ADVgen	MORPH=empty
fort	fort	ADVgen	MORPH=empty
douloureuse	douloureux	ADJqua	NOMB.=s|GENRE=f
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
que	que	CONsub	MORPH=empty
icelle	icelui	PROdem	NOMB.=s|GENRE=f
portãt	porter	VERppa	NOMB.=s|GENRE=f
son	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
deuil	deuil	NOMcom	NOMB.=s|GENRE=m
pardonna	pardonner	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
premierement	premièrement	ADVgen	MORPH=empty
aux	à_le	PRE.DETdef	NOMB.=p|GENRE=f
larmes	larme	NOMcom	NOMB.=p|GENRE=f
:	:	PONfbl	MORPH=empty
mais	mais	CONcoo	MORPH=empty
tantost	tantôt	ADVgen	MORPH=empty
apres	après	PRE	MORPH=empty
icelle	icelui	DETdem	NOMB.=s|GENRE=f
malereuse	malheureux	NOMcom	NOMB.=s|GENRE=f
espandit	épandre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
ietta	jeter	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
tout	tout	DETind	NOMB.=s|GENRE=m
son	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
dueil	deuil	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
annuy	ennui	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Boece	Boèce	NOMpro	NOMB.=s|GENRE=m
doncques	donc	CONcoo	MORPH=empty
pour	pour	PRE	MORPH=empty
lamẽter	lamenter	VERinf	MORPH=empty
son	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
infortune	infortune	NOMcom	NOMB.=s|GENRE=f
use	user	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
d	de	PRE	MORPH=empty
une	un	DETndf	NOMB.=s|GENRE=f
maniere	manière	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
metre	mètre	NOMcom	NOMB.=s|GENRE=m
que	que	PROrel	NOMB.=s|GENRE=f
on	on	PROimp	PERS.=0|NOMB.=s|GENRE=n|CAS=n
appelle	appeler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
elegiaque	élégiaque	ADJqua	NOMB.=s|GENRE=f
;	;	PONfbl	MORPH=empty
laquelle	lequel	DETrel	NOMB.=s|GENRE=f
maniere	manière	NOMcom	NOMB.=s|GENRE=f
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
quant	quand	CONsub	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
premier	premier	ADJord	NOMB.=s|GENRE=m
uers	vers	NOMcom	NOMB.=s|GENRE=m
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
heroicque	héroïque	ADJqua	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
exametre	hexamètre	NOMcom	NOMB.=s|GENRE=m
;	;	PONfbl	MORPH=empty
C	ce	PROdem	NOMB.=s|GENRE=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	à	PRE	MORPH=empty
dire	dire	VERinf	MORPH=empty
de	de	PRE	MORPH=empty
six	six	DETcar	NOMB.=p|GENRE=m
piedz	pied	NOMcom	NOMB.=p|GENRE=m
par	par	PRE	MORPH=empty
lequel	lequel	PROrel	NOMB.=s|GENRE=m
le	le	DETdef	NOMB.=s|GENRE=m
fait	fait	NOMcom	NOMB.=s|GENRE=m
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
grans	grand	ADJqua	NOMB.=p|GENRE=m
barons	baron	NOMcom	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
seigneurs	seigneur	NOMcom	NOMB.=p|GENRE=m
souloient	souloir	VERcjg	MODE=ind|TEMPS=imp|PERS.=3|NOMB.=p
estres	être	VERinf	MORPH=empty
descriptz	décrire	VERppe	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
quant	quand	CONsub	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
second	second	ADJord	NOMB.=s|GENRE=m
uers	vers	NOMcom	NOMB.=s|GENRE=m
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
penthametre	penthamètre	NOMcom	NOMB.=s|GENRE=m
c	ce	PROdem	NOMB.=s|GENRE=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	à	PRE	MORPH=empty
dire	dire	VERinf	MORPH=empty
de	de	PRE	MORPH=empty
cinq	cinq	DETcar	NOMB.=p|GENRE=m
piedz	pied	NOMcom	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
appellee	appeler	VERppe	NOMB.=s|GENRE=f
ceste	ce	DETdem	NOMB.=s|GENRE=f
maniere	manière	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
metre	mètre	NOMcom	NOMB.=s|GENRE=m
elegiacque	élégiaque	ADJqua	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
deriuee	dériver	VERppe	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
eloys	@greek	OUT	MORPH=empty
en	en	PRE	MORPH=empty
grec	grec	NOMcom	NOMB.=s|GENRE=m
qui	qui	PROrel	NOMB.=s|GENRE=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	à	PRE	MORPH=empty
dire	dire	VERinf	MORPH=empty
misere	misère	NOMcom	NOMB.=s|GENRE=f
;	;	PONfbl	MORPH=empty
car	car	CONcoo	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=f
miserables	misérable	ADJqua	NOMB.=p|GENRE=f
matieres	matière	NOMcom	NOMB.=p|GENRE=f
comme	comme	CONsub	MORPH=empty
terreurs	terreur	NOMcom	NOMB.=p|GENRE=f
et	et	CONcoo	MORPH=empty
douleurs	douleur	NOMcom	NOMB.=p|GENRE=f
anciennement	anciennement	ADVgen	MORPH=empty
souloient	souloir	VERcjg	MODE=ind|TEMPS=imp|PERS.=3|NOMB.=p
estre	être	VERinf	MORPH=empty
descriptes	décrire	VERppe	NOMB.=p|GENRE=f
par	par	PRE	MORPH=empty
celle	celui	DETdem	NOMB.=s|GENRE=f
maniere	manière	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
metre	mètre	NOMcom	NOMB.=s|GENRE=m
;	;	PONfbl	MORPH=empty
affin	afin	ADVgen	MORPH=empty
q̃	que	CONsub	MORPH=empty
par	par	PRE	MORPH=empty
imparite	imparité	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
uers	vers	NOMcom	NOMB.=s|GENRE=m
imparite	imparité	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
fortunne	fortune	NOMcom	NOMB.=s|GENRE=f
fust	être	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
enclose	enclore	VERppe	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
comprinse	comprendre	VERppe	NOMB.=s|GENRE=f
;	;	PONfbl	MORPH=empty
touttefois	toutefois	ADVgen	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=f
haultes	haut	ADJqua	NOMB.=p|GENRE=f
et	et	CONcoo	MORPH=empty
eureuses	heureux	ADJqua	NOMB.=p|GENRE=f
matieres	matière	NOMcom	NOMB.=p|GENRE=f
sõt	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
descriptes	décrire	VERppe	NOMB.=p|GENRE=f
de	de	PRE	MORPH=empty
present	présent	NOMcom	NOMB.=s|GENRE=m
par	par	PRE	MORPH=empty
celle	celui	DETdem	NOMB.=s|GENRE=f
maniere	manière	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
mettre	mètre	NOMcom	NOMB.=s|GENRE=m
pourquoy	pourquoi	ADVgen	MORPH=empty
Orace	Horace	NOMpro	NOMB.=s|GENRE=m
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
Uersibus	@latin	OUT	MORPH=empty
impariter	@latin	OUT	MORPH=empty
iunctis	@latin	OUT	MORPH=empty
queromonia	@latin	OUT	MORPH=empty
primum	@latin	OUT	MORPH=empty
.	.	PONfrt	MORPH=empty
Post	@latin	OUT	MORPH=empty
etiam	@latin	OUT	MORPH=empty
inclusa	@latin	OUT	MORPH=empty
est	@latin	OUT	MORPH=empty
uoti	@latin	OUT	MORPH=empty
sententia	@latin	OUT	MORPH=empty
compos	@latin	OUT	MORPH=empty
.	.	PONfrt	MORPH=empty
Querimonie	quérimonie	NOMcom	NOMB.=s|GENRE=f
premierement	premièrement	ADVgen	MORPH=empty
fut	être	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
comprinse	comprendre	VERppe	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
enclose	enclore	VERppe	NOMB.=s|GENRE=f
par	par	PRE	MORPH=empty
uers	vers	NOMcom	NOMB.=p|GENRE=m
impareux	impaire	ADJqua	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
ioincts	joindre	VERppe	NOMB.=p|GENRE=m
ensemble	ensemble	ADVgen	MORPH=empty
mais	mais	CONcoo	MORPH=empty
aussi	aussi	ADVgen	MORPH=empty
de	de	PRE	MORPH=empty
present	présent	NOMcom	NOMB.=s|GENRE=m
la	le	DETdef	NOMB.=s|GENRE=f
sentence	sentence	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
acomplissement	accomplissement	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
desir	désir	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
prosperite	prospérité	NOMcom	NOMB.=s|GENRE=f
y	y	PROadv	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
comprinse	comprendre	VERppe	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
y	y	PROadv	MORPH=empty
doit	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
estre	être	VERinf	MORPH=empty
entendue	entendre	VERppe	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Boece	Boèce	NOMpro	NOMB.=s|GENRE=m
doncques	donc	CONcoo	MORPH=empty
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
commencement	commencement	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
son	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
liure	livre	NOMcom	NOMB.=s|GENRE=m
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ainsi	ainsi	ADVgen	MORPH=empty
.	.	PONfrt	MORPH=empty
Las	las	INJ	MORPH=empty
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
boece	Boèce	NOMpro	NOMB.=s|GENRE=m
qui	qui	PROrel	NOMB.=s|GENRE=x
iadis	jadis	ADVgen	MORPH=empty
ou	en_le	PRE.DETdef	NOMB.=s|GENRE=m
temps	temps	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
ma	mon	DETpos	PERS.=1|NOMB.=s|GENRE=f
prosperite	prospérité	NOMcom	NOMB.=s|GENRE=f
par	par	PRE	MORPH=empty
mõ	mon	DETpos	PERS.=1|NOMB.=s|GENRE=f
estude	étude	NOMcom	NOMB.=s|GENRE=f
flourissant	florir	VERppa	NOMB.=s|GENRE=x
ay	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
acõply	accomplir	VERppe	NOMB.=s|GENRE=x
plusieurs	plusieurs	DETind	NOMB.=p|GENRE=f
delectables	délectable	ADJqua	NOMB.=p|GENRE=f
chansons	chanson	NOMcom	NOMB.=p|GENRE=f
et	et	CONcoo	MORPH=empty
dicties	dité	NOMcom	NOMB.=p|GENRE=m
nulle	nul	DETind	NOMB.=s|GENRE=f
douleur	douleur	NOMcom	NOMB.=s|GENRE=f
adoncques	adonc	ADVgen	MORPH=empty
interrompãt	interrompre	VERppa	NOMB.=s|GENRE=f
mõ	mon	DETpos	PERS.=1|NOMB.=s|GENRE=f
estude	étude	NOMcom	NOMB.=s|GENRE=f
;	;	PONfbl	MORPH=empty
maintenant	maintenant	ADVgen	MORPH=empty
suis	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
constraint	contraindre	VERppe	NOMB.=s|GENRE=x
ou	en_le	PRE.DETdef	NOMB.=s|GENRE=m
temps	temps	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
mon	mon	DETpos	PERS.=1|NOMB.=s|GENRE=f
aduersite	adversité	NOMcom	NOMB.=s|GENRE=f
par	par	PRE	MORPH=empty
douleur	douleur	NOMcom	NOMB.=s|GENRE=f
qͥ	qui	PROrel	NOMB.=s|GENRE=f
tourmente	tourmenter	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mon	mon	DETpos	PERS.=1|NOMB.=s|GENRE=m
esperit	esprit	NOMcom	NOMB.=s|GENRE=m
commencer	commencer	VERinf	MORPH=empty
douloureux	douloureux	ADJqua	NOMB.=p|GENRE=m
ditties	dité	NOMcom	NOMB.=p|GENRE=m
;	;	PONfbl	MORPH=empty
mais	mais	CONcoo	MORPH=empty
a	à	PRE	MORPH=empty
peine	peine	NOMcom	NOMB.=s|GENRE=f
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
porray	pouvoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
terminer	terminer	VERinf	MORPH=empty
pour	pour	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
grandesse	grandesse	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
ma	mon	DETpos	PERS.=1|NOMB.=s|GENRE=f
douleur	douleur	NOMcom	NOMB.=s|GENRE=f
Glose	glose	NOMcom	NOMB.=s|GENRE=f
Icy	ici	ADVgen	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	à	PRE	MORPH=empty
noter	noter	VERinf	MORPH=empty
q̃	que	CONsub	MORPH=empty
boece	Boèce	NOMpro	NOMB.=s|GENRE=m
premierement	premièrement	ADVgen	MORPH=empty
ramaine	ramener	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	à	PRE	MORPH=empty
memoire	mémoire	NOMcom	NOMB.=s|GENRE=f
le	le	DETdef	NOMB.=s|GENRE=m
temps	temps	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
sa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
prosperite	prospérité	NOMcom	NOMB.=s|GENRE=f
par	par	PRE	MORPH=empty
lequel	lequel	PROrel	NOMB.=s|GENRE=m
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
se	se	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
puisse	pouvoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
plus	plus	ADVgen	MORPH=empty
douloir	douloir	VERinf	MORPH=empty
;	;	PONfbl	MORPH=empty
car	car	CONcoo	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
memoire	mémoire	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
felicite	félicité	NOMcom	NOMB.=s|GENRE=f
passee	passer	VERppe	NOMB.=s|GENRE=f
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
agrauatiõ	aggravation	NOMcom	NOMB.=s|GENRE=f
des	de_le	PRE.DETdef	NOMB.=p|GENRE=f
presentes	présenter	VERppe	NOMB.=p|GENRE=f
douleurs	douleur	NOMcom	NOMB.=p|GENRE=f
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
pour	pour	PRE	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
iob	Job	NOMpro	NOMB.=s|GENRE=m
